event_type, timestamp, total_iterations, iterations_per_second, resident_set_size, percent_heap_used, percent_new_space_used, percent_old_space_used
PROFILE, 92002, 63497593, 626069, 59584512, 32.6721527105826, 24.81393814086914, 82.34840883027523
PROFILE, 93002, 64118183, 620590, 59592704, 11.974677410114076, 0.006365776062011719, 82.36453555045871
PROFILE, 94002, 64757247, 639064, 59604992, 24.131080190721125, 14.57369327545166, 82.38086136595311
PROFILE, 95002, 65390232, 632985, 59621376, 11.980406682878385, 0.008606910705566406, 82.40316004077471
PROFILE, 96002, 66020593, 630361, 59637760, 30.355974835760847, 22.029519081115723, 82.41948585626912
PROFILE, 97002, 66643855, 623262, 59654144, 20.34387174704624, 10.02819538116455, 82.4358116717635
PROFILE, 98002, 67277789, 633934, 59662336, 11.985877342635973, 0.008606910705566406, 82.45791125127421
PROFILE, 99002, 67901324, 623535, 59678720, 44.087370613923405, 38.48004341125488, 82.47264430428135
PROFILE, 100002, 68525410, 624086, 59686912, 37.36912192529028, 30.426359176635742, 82.48897011977574
PROFILE, 101002, 69153645, 628235, 59707392, 47.244737026380115, 42.25947856903076, 82.51126879459734
PROFILE, 102002, 69788796, 635151, 59719680, 43.75286463638216, 38.0725622177124, 82.52759461009175
PROFILE, 103002, 70423535, 634739, 59740160, 38.61571619092483, 31.91382884979248, 82.54372133027523
PROFILE, 104002, 71054516, 630981, 59740160, 18.45102347092076, 7.744050025939941, 82.56602000509685
PROFILE, 105002, 71667758, 613242, 59760640, 50.415093769097574, 46.05073928833008, 82.58115124872579
PROFILE, 106002, 72285436, 617678, 59772928, 18.072732322010594, 7.2869062423706055, 82.59747706422019
PROFILE, 107002, 72913346, 627910, 59789312, 26.648717597779587, 17.562437057495117, 82.61977573904178
PROFILE, 108002, 73534449, 621103, 59805696, 49.02654085608067, 44.37999725341797, 82.6361015545362
PROFILE, 109002, 74167124, 632675, 59813888, 35.63551958138114, 28.329110145568848, 82.65222827471968
PROFILE, 110002, 74789765, 622641, 59838464, 23.14291989203504, 13.354229927062988, 82.67452694954129
PROFILE, 111003, 75416272, 625881.118881119, 59854848, 26.10801748064779, 16.905903816223145, 82.69085276503569
PROFILE, 112003, 76033899, 617627, 59871232, 34.58499376145854, 27.063465118408203, 82.70737767584097
PROFILE, 113003, 76671107, 637208, 59879424, 39.322147458749235, 32.73820877075195, 82.72967635066259
PROFILE, 114003, 77276933, 605826, 59899904, 41.62959217126706, 35.501694679260254, 82.74600216615698
PROFILE, 115003, 77899069, 622136, 59908096, 27.114797915817885, 18.103957176208496, 82.76232798165137
PROFILE, 116005, 78521059, 620748.502994012, 59928576, 12.016652290435934, 0.006365776062011719, 82.78462665647298
PROFILE, 117005, 79140620, 619561, 59940864, 28.227768830209822, 19.43337917327881, 82.79955880479103
PROFILE, 118005, 79766468, 625848, 59953152, 28.555729909350173, 19.82448101043701, 82.81588462028542
PROFILE, 119005, 80387794, 621326, 59965440, 51.825947080617226, 47.71084785461426, 82.83818329510704
PROFILE, 120005, 81007385, 619591, 59981824, 27.132005627419026, 18.11354160308838, 82.85450911060143
PROFILE, 121005, 81626756, 619371, 59990016, 42.58359565975759, 36.63010597229004, 82.87083492609581
PROFILE, 122005, 82243479, 616723, 60002304, 47.44838482251986, 42.45781898498535, 82.89313360091744
PROFILE, 123005, 82854008, 610529, 60018688, 27.53900282007537, 18.594741821289062, 82.90945941641182
PROFILE, 124005, 83485784, 631776, 60030976, 51.57312302658382, 47.39735126495361, 82.92578523190622
PROFILE, 125005, 84110737, 624953, 60043264, 48.32410814320636, 43.50078105926514, 82.94808390672783
PROFILE, 126005, 84741786, 631049, 60059648, 28.42817401711143, 19.653820991516113, 82.96440972222221
PROFILE, 127005, 85361267, 619481, 60071936, 44.31807330922795, 38.695693016052246, 82.98073553771663
PROFILE, 128005, 85985456, 624189, 60084224, 38.016271134650644, 31.14039897918701, 83.00303421253822
PROFILE, 129005, 86602286, 616830, 60096512, 43.30618029384804, 37.47832775115967, 83.01936002803262
PROFILE, 130005, 87224878, 622592, 60112896, 30.61747237217356, 22.269129753112793, 83.03568584352702
PROFILE, 131005, 87842392, 617514, 60125184, 38.64310927632919, 31.885075569152832, 83.05798451834863
PROFILE, 132005, 88449122, 606730, 60141568, 44.565764889743335, 38.98134231567383, 83.07431033384302
PROFILE, 133005, 89061495, 612373, 60157952, 32.032025839020164, 23.95787239074707, 83.09063614933741
PROFILE, 134005, 89691257, 629762, 60166144, 48.01669685144632, 43.11261177062988, 83.11293482415903
PROFILE, 135005, 90317873, 626616, 60178432, 51.417517569769814, 47.18649387359619, 83.12926063965341
PROFILE, 136005, 90928186, 610313, 60190720, 30.645899909604807, 22.2900390625, 83.14558645514781
PROFILE, 137005, 91544196, 616010, 60207104, 32.659600033102464, 24.70078468322754, 83.16768603465852
PROFILE, 138005, 92157519, 613323, 60219392, 23.92343383963129, 14.228653907775879, 83.1840118501529
PROFILE, 139005, 92766577, 609058, 60227584, 39.15967881060297, 32.48715400695801, 83.20013857033639
PROFILE, 140005, 93391344, 624767, 60243968, 35.1668133466592, 27.69908905029297, 83.222437245158
PROFILE, 141005, 94013935, 622591, 60260352, 22.471520739967406, 12.482047080993652, 83.23836487003058
PROFILE, 142005, 94630272, 616337, 60268544, 25.789943375687514, 16.457176208496094, 83.25469068552498
PROFILE, 143005, 95258416, 628144, 60284928, 35.3042164264616, 27.857232093811035, 83.27698936034659
PROFILE, 144005, 95887084, 628668, 60301312, 46.91100688785904, 41.7658805847168, 83.29311608053007
PROFILE, 145005, 96506595, 619511, 60313600, 21.89871282338562, 11.787056922912598, 83.30924280071356
PROFILE, 146005, 97126506, 619911, 60321792, 39.51023868786922, 32.89155960083008, 83.33154147553516
PROFILE, 147005, 97740755, 614249, 60346368, 34.47705267111428, 26.857399940490723, 83.34786729102956
PROFILE, 148005, 98357881, 617126, 60362752, 40.949081884039515, 34.612083435058594, 83.36419310652396
PROFILE, 149005, 98982632, 624751, 60370944, 36.895004710735385, 29.750657081604004, 83.38649178134557
PROFILE, 150005, 99601624, 618992, 60387328, 50.830645084283965, 46.45037651062012, 83.40281759683997
PROFILE, 151005, 100227959, 626335, 60399616, 12.081922234671012, 0.008606910705566406, 83.41914341233435
PROFILE, 152005, 100843586, 615627, 60416000, 12.563837626044, 0.5836725234985352, 83.44004841997962
PROFILE, 153005, 101440830, 597244, 60424192, 21.575088485434915, 11.38157844543457, 83.456374235474
PROFILE, 154005, 102070764, 629934, 60440576, 38.24313442147077, 31.356048583984375, 83.4727000509684
PROFILE, 155005, 102703842, 633078, 60452864, 26.461819967152167, 17.233633995056152, 83.49499872579001
PROFILE, 156005, 103324491, 620649, 60465152, 47.022349733907106, 41.8731689453125, 83.51152363659531
PROFILE, 157005, 103955587, 631096, 60477440, 27.312796012426155, 18.24958324432373, 83.52784945208971
PROFILE, 158005, 104562099, 606512, 60493824, 32.368282427683845, 24.30582046508789, 83.55034722222221
PROFILE, 159005, 105198991, 636892, 60518400, 35.83886897789774, 28.463292121887207, 83.56687213302753
PROFILE, 160005, 105814217, 615226, 60530688, 34.71650842203096, 27.11617946624756, 83.58339704383282
PROFILE, 161005, 106434610, 620393, 60538880, 13.234301792625788, 1.367354393005371, 83.60589481396534
PROFILE, 162005, 107060624, 626014, 60563456, 14.227594564829904, 2.55582332611084, 83.62241972477065
PROFILE, 163005, 107702200, 641576, 60575744, 36.42983948487472, 29.162955284118652, 83.63874554026503
PROFILE, 164005, 108324634, 622434, 60588032, 23.109558814167855, 13.196086883544922, 83.66124331039755
PROFILE, 165005, 108966193, 641559, 60604416, 45.24341054058871, 39.72122669219971, 83.67776822120285
PROFILE, 166005, 109597963, 631770, 60612608, 28.229201148400897, 19.327950477600098, 83.69429313200816
PROFILE, 167005, 110221161, 623198, 60633088, 17.96465197850886, 7.023334503173828, 83.71679090214067
PROFILE, 168005, 110834913, 613752, 60645376, 51.9698154855877, 47.776079177856445, 83.73331581294597
PROFILE, 169005, 111466735, 631822, 60657664, 35.16496326899573, 27.63373851776123, 83.74964162844036
PROFILE, 170005, 112099544, 632809, 60669952, 22.310384943471178, 12.225008010864258, 83.77213939857289
PROFILE, 171005, 112731946, 632402, 60678144, 48.84793873497657, 44.02792453765869, 83.78866430937818
PROFILE, 172005, 113371444, 639498, 60694528, 21.716350867029945, 11.509108543395996, 83.80518922018348
PROFILE, 173005, 113994840, 623396, 60706816, 12.24082998064779, 0.1501321792602539, 83.82768699031601
PROFILE, 174005, 114617115, 622275, 60723200, 39.305556439702585, 32.58485794067383, 83.8442119011213
PROFILE, 175005, 115244224, 627109, 60735488, 44.676312003463025, 39.01968002319336, 83.8605377166157
PROFILE, 176005, 115885064, 640840, 60755968, 22.911779543949887, 12.932515144348145, 83.88283639143731
PROFILE, 177005, 116513180, 628116, 60772352, 32.31118863312283, 24.19559955596924, 83.89936130224261
PROFILE, 178005, 117155974, 642794, 60784640, 18.36040945202689, 7.47380256652832, 83.91588621304791
PROFILE, 179005, 117780182, 624208, 60796928, 12.131914118201264, 0.006365776062011719, 83.93818488786951
PROFILE, 180005, 118416207, 636025, 60809216, 12.135276087288654, 0.008606910705566406, 83.95311703618756
PROFILE, 181005, 119039446, 623239, 60825600, 43.053097626807904, 37.061405181884766, 83.96804918450562
PROFILE, 182005, 119669093, 629647, 60837888, 17.553616444286003, 6.497931480407715, 83.99054695463812
PROFILE, 183005, 120286859, 617766, 60850176, 26.588958099918518, 17.32468605041504, 84.00707186544342
PROFILE, 184005, 120921716, 634857, 60862464, 21.91966047693013, 11.726617813110352, 84.02359677624872
PROFILE, 185005, 121527138, 605422, 60874752, 22.616204770574456, 12.558722496032715, 84.04609454638124
PROFILE, 186005, 122160356, 633218, 60887040, 52.41856873217559, 48.27446937561035, 84.06261945718654
PROFILE, 187005, 122790640, 630284, 60903424, 29.463640602719494, 20.76132297515869, 84.07914436799184
PROFILE, 188005, 123432592, 641952, 60919808, 12.14824652424119, 0.006365776062011719, 84.10164213812436
PROFILE, 189005, 124064265, 631673, 60932096, 35.77196778238949, 28.31728458404541, 84.1165742864424
PROFILE, 190005, 124693847, 629582, 60948480, 51.03397458749236, 46.60663604736328, 84.1329001019368
PROFILE, 191005, 125321044, 627197, 60960768, 15.734313728610715, 4.297804832458496, 84.15519877675841
PROFILE, 192005, 125954381, 633337, 60981248, 46.011053517773476, 40.58208465576172, 84.17172368756371
PROFILE, 193005, 126567057, 612676, 60993536, 34.688976083469136, 27.010750770568848, 84.18824859836901
PROFILE, 194005, 127197155, 630098, 61014016, 52.01751963867386, 47.776079177856445, 84.21074636850153
PROFILE, 195005, 127843730, 646575, 61026304, 12.162510026227338, 0.008606910705566406, 84.22567851681957
PROFILE, 196005, 128476536, 632806, 61038592, 40.31526119117947, 33.7475061416626, 84.24061066513761
PROFILE, 197005, 129105521, 628985, 61046784, 12.166230074862497, 0.008606910705566406, 84.26290933995922
PROFILE, 198005, 129740606, 635085, 61059072, 49.433040716031776, 44.67058181762695, 84.27784148827728
PROFILE, 199005, 130388105, 647499, 61071360, 13.272974383784886, 1.3312578201293945, 84.29436639908256
PROFILE, 200005, 131023641, 635536, 61087744, 52.34800716795681, 48.15945625305176, 84.3168641692151
PROFILE, 201005, 131659324, 635683, 61100032, 50.98358483779792, 46.52225971221924, 84.33318998470948
PROFILE, 202005, 132285644, 626320, 61112320, 12.174903557241802, 0.008606910705566406, 84.34971489551478
PROFILE, 203005, 132921955, 636311, 61128704, 13.3245776252801, 1.38397216796875, 84.37061990316003
PROFILE, 204005, 133548365, 626410, 61140992, 15.899467973365248, 4.468011856079102, 84.38674662334353
PROFILE, 205005, 134172836, 624471, 61157376, 51.746314167854955, 47.427988052368164, 84.40327153414883
PROFILE, 206005, 134809755, 636919, 61169664, 14.303865508504787, 2.5510311126708984, 84.42576930428135
PROFILE, 207005, 135452201, 642446, 61186048, 39.985091954827865, 33.327651023864746, 84.44229421508665
PROFILE, 208005, 136072126, 619925, 61198336, 16.626409241953553, 5.330610275268555, 84.45881912589195
PROFILE, 209005, 136704885, 632759, 61218816, 44.594391360256665, 38.84716033935547, 84.48131689602447
PROFILE, 210005, 137338542, 633657, 61231104, 35.127762782644126, 27.49955654144287, 84.49784180682977
PROFILE, 211005, 137977219, 638677, 61243392, 45.73495429313506, 40.21015167236328, 84.51436671763507
PROFILE, 212005, 138605387, 628168, 61255680, 14.320874287023832, 2.558112144470215, 84.53686448776759
PROFILE, 213005, 139220249, 614862, 61272064, 52.76349880321858, 48.629093170166016, 84.55338939857289
PROFILE, 214005, 139840336, 620087, 61288448, 30.054611109696477, 21.410822868347168, 84.56991430937818
PROFILE, 215005, 140478722, 638386, 61292544, 39.5002721404563, 32.72862434387207, 84.59241207951071
PROFILE, 216005, 141121686, 642964, 61308928, 26.22755636967814, 16.81950092315674, 84.60873789500509
PROFILE, 217005, 141760479, 638793, 61325312, 37.300131932420044, 30.087852478027344, 84.6252628058104
PROFILE, 218005, 142394313, 633834, 61337600, 28.5443708303626, 19.591522216796875, 84.647561480632
PROFILE, 219005, 143031857, 637544, 61349888, 34.620523209920556, 26.871776580810547, 84.66368820081549
PROFILE, 220005, 143661050, 629193, 61362176, 48.32524206177429, 43.294715881347656, 84.68021311162079
PROFILE, 221005, 144284259, 623209, 61386752, 38.10213065288246, 31.039762496948242, 84.70271088175332
PROFILE, 222005, 144916479, 632220, 61407232, 22.889260319056834, 12.805366516113281, 84.7192357925586
PROFILE, 223006, 145546935, 629826.1738261739, 61419520, 41.64835156090854, 35.28592586517334, 84.73556160805302
PROFILE, 224006, 146164772, 617837, 61435904, 50.96609861988185, 46.45037651062012, 84.75845756880734
PROFILE, 225006, 146791107, 626335, 61448192, 12.217236517111427, 0.008606910705566406, 84.77338971712538
PROFILE, 226006, 147410596, 619489, 61464576, 28.138587129507027, 19.088339805603027, 84.78832186544342
PROFILE, 227006, 148041326, 630730, 61476864, 47.99431687971074, 42.882466316223145, 84.81081963557594
PROFILE, 228006, 148674438, 633112, 61489152, 36.34867478738032, 28.923344612121582, 84.82734454638124
PROFILE, 229006, 149308388, 633950, 61509632, 28.05616915359544, 18.982911109924316, 84.84386945718654
PROFILE, 230007, 149927888, 618881.118881119, 61521920, 44.026536877419026, 38.120484352111816, 84.86636722731906
PROFILE, 231007, 150564261, 636373, 61530112, 45.42382295273987, 39.79310989379883, 84.88309123343527
PROFILE, 232007, 151197556, 633295, 61546496, 34.50814591184559, 26.70884132385254, 84.89961614424058
PROFILE, 233007, 151824996, 627440, 61558784, 41.20715777144021, 34.73482131958008, 84.92211391437309
PROFILE, 234007, 152438631, 613635, 61571072, 33.72023165359544, 25.75986385345459, 84.93863882517839
PROFILE, 235007, 153057507, 618876, 61583360, 47.190587441434104, 41.90192222595215, 84.95516373598369
PROFILE, 236007, 153683498, 625991, 61603840, 48.094957125942145, 42.983102798461914, 84.9776615061162
PROFILE, 237007, 154306744, 623246, 61612032, 38.019275024190264, 30.905580520629883, 84.9939873216106
PROFILE, 238007, 154917072, 610328, 61628416, 17.307635688276633, 6.0810089111328125, 85.010313137105
PROFILE, 239007, 155526790, 609718, 61640704, 35.183643085404356, 27.50248908996582, 85.0326118119266
PROFILE, 240007, 156150909, 624119, 61652992, 28.598918281472805, 19.60883140563965, 85.048937627421
PROFILE, 241007, 156774809, 623900, 61665280, 21.13841047693013, 10.665559768676758, 85.0652634429154
PROFILE, 242007, 157404879, 630070, 61681664, 38.35250783000611, 31.293749809265137, 85.08756211773701
PROFILE, 243007, 158026475, 621596, 61689856, 21.678195501884296, 11.307835578918457, 85.10408702854231
PROFILE, 244007, 158645636, 619161, 61710336, 36.29000942147077, 28.81791591644287, 85.1206119393476
PROFILE, 245007, 159273868, 628232, 61722624, 46.15607573462008, 40.639591217041016, 85.14291061416922
PROFILE, 246007, 159901461, 627593, 61739008, 12.439743169433694, 0.2290487289428711, 85.15943552497451
PROFILE, 247007, 160524311, 622850, 61755392, 41.80228597983296, 35.41767597198486, 85.17596043577981
PROFILE, 248007, 161150530, 626219, 61767680, 43.618425659502954, 37.59160041809082, 85.19845820591233
PROFILE, 249008, 161778713, 627555.4445554446, 61784064, 12.261359874719902, 0.008606910705566406, 85.21498311671763
PROFILE, 250008, 162400492, 621779, 61796352, 37.34059492131799, 30.063891410827637, 85.2303134556575
PROFILE, 251008, 163014429, 613937, 61816832, 31.064355647789775, 22.539234161376953, 85.2526121304791
PROFILE, 252008, 163643479, 629050, 61825024, 44.20125980342229, 38.28167915344238, 85.2689379459735
PROFILE, 253009, 164271518, 627411.5884115885, 61837312, 12.268382212517825, 0.008606910705566406, 85.28526376146789
PROFILE, 254009, 164894466, 622948, 61845504, 42.02725940237319, 35.67166328430176, 85.30656695973497
PROFILE, 255009, 165522897, 628431, 61865984, 52.68846124465267, 48.44698905944824, 85.32309187054027
PROFILE, 256009, 166136341, 613444, 61878272, 44.437811131340396, 38.556718826293945, 85.33961678134557
PROFILE, 257009, 166761548, 625207, 61890560, 42.20687608219597, 35.880279541015625, 85.36211455147809
PROFILE, 258009, 167388026, 626478, 61906944, 45.05591611071501, 39.29283618927002, 85.37863946228337
PROFILE, 259009, 168011983, 623957, 61919232, 37.823445298176814, 30.62283992767334, 85.39516437308869
PROFILE, 260009, 168638217, 626234, 61935616, 39.69713631849664, 32.86573886871338, 85.41766214322121
PROFILE, 261009, 169264448, 626231, 61947904, 41.558214981411695, 35.094237327575684, 85.4341870540265
PROFILE, 262009, 169895026, 630578, 61960192, 19.77886200728254, 8.990025520324707, 85.4505128695209
PROFILE, 263009, 170518917, 623891, 61972480, 12.285251737879404, 0.006365776062011719, 85.4728115443425
PROFILE, 264009, 171141021, 622104, 61984768, 38.66594679415359, 31.621503829956055, 85.48754459734964
PROFILE, 265009, 171752477, 611456, 62001152, 22.463444056834387, 12.20104694366455, 85.50406950815494
PROFILE, 266009, 172382397, 629920, 62017536, 39.08012547107354, 32.11321830749512, 85.52656727828746
PROFILE, 267009, 173008060, 625663, 62025728, 38.66992545579548, 31.619620323181152, 85.54309218909276
PROFILE, 268009, 173631263, 623203, 62042112, 28.42202698487472, 19.33567523956299, 85.55961709989806
PROFILE, 269009, 174263468, 632205, 62054400, 13.149735339427583, 1.029348373413086, 85.58211487003058
PROFILE, 270009, 174897036, 633568, 62066688, 44.350161215369724, 38.420653343200684, 85.59863978083588
PROFILE, 271009, 175516680, 619644, 62078976, 19.869714745874923, 9.079194068908691, 85.61516469164118
