event_type, timestamp, total_iterations, iterations_per_second, resident_set_size, percent_heap_used, percent_new_space_used, percent_old_space_used
PROFILE, 82095, 46490846, 584688, 42651648, 22.97929045788186, 3.2851219177246094, 82.42924152650357
PROFILE, 83095, 47073379, 582533, 42668032, 52.21277934944075, 44.11921501159668, 82.44716010448522
PROFILE, 84095, 47654357, 580978, 42692608, 36.59027110276127, 22.292137145996094, 82.45910582313965
PROFILE, 85095, 48245650, 591293, 42721280, 49.856160979552605, 40.82136154174805, 82.47105154179408
PROFILE, 86095, 48837545, 591895, 42749952, 31.6687169586683, 15.409708023071289, 82.48897011977574
PROFILE, 87095, 49420046, 582501, 42766336, 25.507669138850055, 6.800079345703125, 82.50071674311926
PROFILE, 88095, 49981880, 561834, 42786816, 31.728689706396363, 15.487813949584961, 82.5126624617737
PROFILE, 89095, 50551068, 569188, 42811392, 48.4482862198532, 38.840389251708984, 82.53038194444444
PROFILE, 90095, 51110033, 558965, 42827776, 36.84678516034604, 22.630596160888672, 82.54212856778797
PROFILE, 91095, 51682087, 572054, 42852352, 36.17169067852149, 21.684646606445312, 82.5540742864424
PROFILE, 92095, 52264148, 582061, 42872832, 27.282582576022367, 9.262561798095703, 82.57179376911316
PROFILE, 93095, 52842923, 578775, 42897408, 33.16970819861936, 17.483854293823242, 82.58373948776759
PROFILE, 94095, 53437093, 594170, 42917888, 29.114703938745194, 11.816263198852539, 82.59568520642202
PROFILE, 95095, 54029352, 592259, 42938368, 48.383364099091224, 38.72976303100586, 82.61360378440367
PROFILE, 96095, 54623323, 593971, 42962944, 43.09248432584761, 31.3356876373291, 82.62554950305811
PROFILE, 97095, 55203138, 579815, 42979328, 55.43888309376093, 48.5804557800293, 82.63729612640162
PROFILE, 98095, 55800261, 597123, 43008000, 34.54099173147501, 19.382429122924805, 82.65501560907238
PROFILE, 99095, 56392355, 592094, 43032576, 52.7847220705173, 44.86556053161621, 82.66696132772681
PROFILE, 100095, 56982216, 589861, 43053056, 21.95965134568333, 1.8009662628173828, 82.67870795107034
PROFILE, 101095, 57560966, 578750, 43073536, 27.69075225008738, 9.802865982055664, 82.69662652905198
PROFILE, 102095, 58120214, 559248, 43098112, 53.040348654316674, 45.212697982788086, 82.70857224770643
PROFILE, 103095, 58707388, 587174, 43122688, 40.71688767039497, 27.994298934936523, 82.72051796636084
PROFILE, 104095, 59299813, 592425, 43147264, 25.826374628626354, 7.18836784362793, 82.7384365443425
PROFILE, 105095, 59892240, 592427, 43163648, 46.13921596469766, 35.56208610534668, 82.74998407237513
PROFILE, 106095, 60484725, 592485, 43188224, 31.616082936473262, 15.270805358886719, 82.76192979102956
PROFILE, 107095, 61069721, 584996, 43208704, 40.961250163841314, 28.321456909179688, 82.7798483690112
PROFILE, 108095, 61663484, 593763, 43225088, 34.37950563614121, 19.124126434326172, 82.79159499235475
PROFILE, 109095, 62254960, 591476, 43253760, 48.782454233659564, 39.241790771484375, 82.80354071100918
PROFILE, 110095, 62839924, 584964, 43278336, 22.729603121723173, 2.842378616333008, 82.82145928899082
PROFILE, 111095, 63423402, 583478, 43307008, 22.638466390685075, 2.7122020721435547, 82.83340500764525
PROFILE, 112095, 64026413, 603011, 43327488, 38.31538360713038, 24.60956573486328, 82.8453507262997
PROFILE, 113095, 64610620, 584207, 43356160, 42.758521113684026, 30.81226348876953, 82.86307020897044
PROFILE, 114095, 65195559, 584939, 43376640, 51.74566093586158, 43.36419105529785, 82.87501592762487
PROFILE, 115095, 65791119, 595560, 43397120, 21.131843105557497, 0.5946636199951172, 82.88696164627932
PROFILE, 116095, 66357757, 566638, 43417600, 22.00463943988116, 1.8096446990966797, 82.90488022426096
PROFILE, 117095, 66931713, 573956, 43446272, 33.14605360887801, 17.371034622192383, 82.9168259429154
PROFILE, 118095, 67514873, 583160, 43462656, 31.07933196434813, 14.481067657470703, 82.92857256625892
PROFILE, 119095, 68108028, 593155, 43491328, 20.72421956920657, 0.010967254638671875, 82.94649114424058
PROFILE, 120095, 68699302, 591274, 43511808, 33.873543177647676, 18.37773323059082, 82.95684410040775
PROFILE, 121095, 69286442, 587140, 43532288, 21.33845382951765, 0.8636951446533203, 82.96878981906218
PROFILE, 122095, 69849194, 562752, 43556864, 33.26364388544215, 17.51856803894043, 82.98670839704383
PROFILE, 123095, 70418569, 569375, 43577344, 51.13937980601189, 42.48762130737305, 82.99865411569827
PROFILE, 124095, 70985181, 566612, 43593728, 51.84966603678783, 43.47701072692871, 83.0105998343527
PROFILE, 125095, 71529807, 544626, 43618304, 21.55366622247466, 1.1500835418701172, 83.02831931702345
PROFILE, 126095, 72101531, 571724, 43638784, 54.023225871635795, 46.506309509277344, 83.04026503567789
PROFILE, 127095, 72687861, 586330, 43663360, 36.45588709148899, 21.962356567382812, 83.05221075433231
PROFILE, 128095, 73176577, 488716, 43683840, 45.956123296050336, 35.22963523864746, 83.07012933231397
PROFILE, 129095, 73687042, 510465, 43696128, 49.79318447439706, 40.58704376220703, 83.0820750509684
PROFILE, 130095, 74212145, 525103, 43720704, 38.985426315099616, 25.486087799072266, 83.09382167431193
PROFILE, 131095, 74770441, 558296, 43745280, 23.231469547361066, 3.473949432373047, 83.11174025229357
PROFILE, 132095, 75358223, 587782, 43761664, 49.881078512757774, 40.69986343383789, 83.12368597094802
PROFILE, 133095, 75929286, 571063, 43782144, 43.049475980863335, 31.153440475463867, 83.13563168960245
PROFILE, 134095, 76494038, 564752, 43810816, 32.209768765291855, 16.00637435913086, 83.1535502675841
PROFILE, 135095, 77048635, 554597, 43827200, 28.665676336945122, 11.052560806274414, 83.16529689092762
PROFILE, 136095, 77600148, 551513, 43851776, 41.15550452202027, 28.497648239135742, 83.17724260958205
PROFILE, 137095, 78144021, 543873, 43876352, 41.38034259218804, 28.807449340820312, 83.19516118756371
PROFILE, 138095, 78707449, 563428, 43896832, 22.31115923191192, 2.1654605865478516, 83.20710690621814
PROFILE, 139095, 79272666, 565217, 43925504, 49.54953878670045, 40.213871002197266, 83.21905262487257
PROFILE, 140095, 79844948, 572282, 43950080, 50.29187647457183, 41.246604919433594, 83.23697120285422
PROFILE, 141095, 80440186, 595238, 43974656, 52.872069971163924, 44.84820365905762, 83.24891692150867
PROFILE, 142095, 81013645, 573459, 43999232, 25.73117599833974, 6.930255889892578, 83.2608626401631
PROFILE, 143095, 81599533, 585888, 44023808, 40.61377004325411, 27.716588973999023, 83.27858212283384
PROFILE, 144095, 82153921, 554388, 44040192, 35.76963092013282, 20.946598052978516, 83.29052784148828
PROFILE, 145095, 82735002, 581081, 44064768, 20.78685473829081, 0.013208389282226562, 83.30247356014272
PROFILE, 146096, 83318495, 582910.08991009, 44081152, 20.78992676293254, 0.013208389282226562, 83.32039213812436
PROFILE, 147096, 83879382, 560887, 44118016, 21.127200934987766, 0.4818439483642578, 83.33094418960245
PROFILE, 148096, 84471675, 592293, 44134400, 40.606158248864034, 27.690553665161133, 83.34288990825688
PROFILE, 149096, 85039982, 568307, 44163072, 51.85219192371549, 43.396663665771484, 83.36080848623854
PROFILE, 150096, 85601664, 561682, 44187648, 21.935757820692064, 1.6013622283935547, 83.37275420489296
PROFILE, 151096, 86196709, 595045, 44208128, 23.31704250043691, 3.528118133544922, 83.3846999235474
PROFILE, 152096, 86766601, 569892, 44228608, 44.40601379543866, 32.98459053039551, 83.40241940621814
PROFILE, 153096, 87365866, 599265, 44253184, 36.80995499825236, 22.370243072509766, 83.41436512487257
PROFILE, 154096, 87954770, 588904, 44277760, 35.233801555400206, 20.165538787841797, 83.42631084352702
PROFILE, 155096, 88531541, 576771, 44306432, 28.67461934201328, 10.998249053955078, 83.44422942150867
PROFILE, 156096, 89070127, 538586, 44318720, 31.244333821216358, 14.585208892822266, 83.4561751401631
PROFILE, 157096, 89623818, 553691, 44343296, 22.070107698357216, 1.7662525177001953, 83.46792176350662
PROFILE, 158096, 90161789, 537971, 44363776, 20.81829179045788, 0.013208389282226562, 83.48584034148828
PROFILE, 159096, 90728426, 566637, 44380160, 21.68357873121286, 1.2195110321044922, 83.49619329765545
PROFILE, 160096, 91300450, 572024, 44400640, 20.822114754456482, 0.013208389282226562, 83.50813901630988
PROFILE, 161096, 91843269, 542819, 44425216, 49.68887217100664, 40.33536911010742, 83.52446483180428
PROFILE, 162096, 92392689, 549420, 44453888, 49.175229650908776, 39.61496353149414, 83.53641055045871
PROFILE, 163096, 92932245, 539556, 44470272, 22.574670678958405, 2.4518489837646484, 83.54835626911316
PROFILE, 164096, 93493389, 561144, 44490752, 24.509602466357915, 5.1509857177734375, 83.56468208460754
PROFILE, 165096, 94036924, 543535, 44511232, 22.629216183152746, 2.5212764739990234, 83.57662780326199
PROFILE, 166096, 94580561, 543637, 44535808, 21.382588583537224, 0.7769107818603516, 83.58857352191642
PROFILE, 167096, 95153688, 573127, 44552192, 27.374572647238725, 9.143257141113281, 83.60649209989806
PROFILE, 168096, 95703359, 549671, 44568576, 28.420323968891996, 10.601282119750977, 83.6184378185525
PROFILE, 169096, 96251838, 548479, 44593152, 22.060652689182103, 1.714181900024414, 83.63018444189603
PROFILE, 170096, 96803940, 552102, 44617728, 38.21052516602587, 24.27082061767578, 83.64810301987767
PROFILE, 171096, 97345704, 541764, 44642304, 25.32747782680881, 6.270694732666016, 83.66004873853211
PROFILE, 172096, 97883243, 537539, 44666880, 21.390678248427122, 0.7682323455810547, 83.67199445718654
PROFILE, 173096, 98437375, 554132, 44683264, 50.15209935337295, 40.9428596496582, 83.68991303516819
PROFILE, 174096, 98970832, 533457, 44703744, 20.855292620587207, 0.013208389282226562, 83.70165965851172
PROFILE, 175096, 99514346, 543514, 53317632, 31.49238006722347, 23.18141460418701, 83.7120126146789
PROFILE, 176096, 100014133, 499787, 61517824, 36.011145026991244, 28.594970703125, 83.72973209734964
PROFILE, 177099, 100517415, 501776.66999002994, 61530112, 12.158610937818292, 0.006604194641113281, 83.74167781600408
PROFILE, 178099, 101021551, 504136, 61538304, 32.423466464656755, 24.29225444793701, 83.75422082059123
PROFILE, 179099, 101523683, 502132, 61546496, 45.43287440797515, 39.88168239593506, 83.7723384938838
