event_type, timestamp, total_iterations, iterations_per_second, resident_set_size, percent_heap_used, percent_new_space_used, percent_old_space_used
PROFILE, 188021, 88240008, 465299, 82513920, 29.58039942671984, 0.005984306335449219, 72.02511017825486
PROFILE, 189021, 88716299, 476291, 82518016, 30.339074851338843, 1.3046503067016602, 72.02799543283435
PROFILE, 190021, 89179991, 463692, 82526208, 36.99925613783649, 12.718963623046875, 72.03118844790231
PROFILE, 191021, 89650724, 470733, 82534400, 56.392888855754165, 45.95911502838135, 72.03553556480205
PROFILE, 192021, 90121150, 470426, 82542592, 46.54610387587238, 29.07865047454834, 72.03872857987001
PROFILE, 193021, 90589815, 468665, 82546688, 33.51494066906424, 6.73980712890625, 72.04192159493795
PROFILE, 194021, 91056856, 467041, 82554880, 46.23238265115368, 28.536248207092285, 72.04623024177664
PROFILE, 195021, 91522800, 465944, 82558976, 56.9648476445663, 46.930909156799316, 72.04942325684459
PROFILE, 196021, 91990900, 468100, 82563072, 42.91198669616151, 22.84078598022461, 72.0525778018515
PROFILE, 197021, 92457975, 467075, 82571264, 55.691797375729955, 44.744133949279785, 72.05688644869016
PROFILE, 198023, 92919413, 460516.96606786427, 82579456, 29.592124853119213, 0.004553794860839844, 72.05984864339176
PROFILE, 199023, 93382821, 463408, 82583552, 35.73861284450221, 10.538482666015625, 72.06281083809336
PROFILE, 200023, 93844562, 461741, 82587648, 38.872931985294116, 15.908360481262207, 72.0671579549931
PROFILE, 201023, 94310147, 465585, 82595840, 48.95635359546361, 33.19051265716553, 72.0703125
PROFILE, 202023, 94784216, 474069, 82604032, 45.69788124465888, 27.60317325592041, 72.0734670450069
PROFILE, 203023, 95264356, 480140, 82608128, 53.418219114976495, 40.83402156829834, 72.07777569184557
PROFILE, 204023, 95718250, 453894, 82612224, 42.36079429123345, 21.878385543823242, 72.08096870691352
PROFILE, 205023, 96187154, 468904, 82620416, 29.761844488854866, 0.28040409088134766, 72.08416172198149
PROFILE, 206023, 96663910, 476756, 82624512, 31.36284505857428, 3.022003173828125, 72.08850883888122
PROFILE, 207023, 97139853, 475943, 82636800, 31.49327130216493, 3.243589401245117, 72.09170185394919
PROFILE, 208023, 97614680, 474827, 82636800, 29.604796102763135, 0.004553794860839844, 72.09489486901714
PROFILE, 209023, 98075868, 461188, 82640896, 31.73810043085031, 3.658914566040039, 72.09870340506205
PROFILE, 210023, 98541591, 465723, 82653184, 42.070899466778236, 21.36850357055664, 72.10189642012999
PROFILE, 211023, 99010027, 468436, 82653184, 57.310448676292545, 47.48880863189697, 72.10508943519795
PROFILE, 212023, 99481240, 471213, 82661376, 48.88904714428144, 33.05103778839111, 72.10920573173134
PROFILE, 213023, 99944358, 463118, 82669568, 54.512119333962396, 42.68763065338135, 72.11239874679929
PROFILE, 214023, 100414289, 469931, 82669568, 43.77019610810426, 24.272799491882324, 72.11559176186725
PROFILE, 215023, 100886353, 472064, 82673664, 36.88755163082182, 12.47260570526123, 72.11974652846169
PROFILE, 216024, 101358203, 471378.62137862144, 82685952, 29.615784343398378, 0.005984306335449219, 72.1229780135907
PROFILE, 217024, 101834074, 475871, 82690048, 29.616020799209515, 0.004553794860839844, 72.12594020829229
PROFILE, 218024, 102301354, 467280, 82698240, 42.76548145741347, 22.54166603088379, 72.13001803476462
PROFILE, 219024, 102778135, 476781, 82702336, 44.41029589802022, 25.359106063842773, 72.13317257977153
PROFILE, 220024, 103240973, 462838, 82710528, 49.52639291945592, 34.12666320800781, 72.13640406490053
PROFILE, 221024, 103709812, 468839, 82710528, 36.81198313541518, 12.330031394958496, 72.14078965186134
PROFILE, 222024, 104172512, 462700, 82722816, 41.678285456131604, 20.6695556640625, 72.14379031662399
PROFILE, 223027, 104641717, 467801.59521435696, 82726912, 29.623629112662016, 0.004553794860839844, 72.14698333169196
PROFILE, 224027, 105101818, 460101, 82735104, 29.79148492023928, 0.2897024154663086, 72.1511380982864
PROFILE, 225027, 105572054, 470236, 82735104, 48.28506945680815, 31.987786293029785, 72.15433111335435
PROFILE, 226027, 106036633, 464579, 82747392, 56.55000678767269, 46.15294933319092, 72.157331778117
PROFILE, 227027, 106495446, 458813, 82751488, 54.38969086045435, 42.44723320007324, 72.16167889501675
PROFILE, 228027, 106959833, 464387, 82759680, 33.62269497311636, 6.848287582397461, 72.16491038014576
PROFILE, 229027, 107423412, 463579, 82763776, 40.07868971211366, 17.912578582763672, 72.16814186527478
PROFILE, 230027, 107896465, 473053, 82771968, 34.98444398946019, 9.177756309509277, 72.17252745223557
PROFILE, 231027, 108364180, 467715, 82776064, 48.919257851445664, 33.0615758895874, 72.17575893736459
PROFILE, 232027, 108833681, 469501, 82776064, 37.39985400940037, 13.314056396484375, 72.17895195243254
PROFILE, 233027, 109310466, 476785, 82788352, 39.05336167835778, 16.145777702331543, 72.18310671902698
PROFILE, 234027, 109778321, 467855, 82792448, 53.24229599148982, 40.46518802642822, 72.186338204156
PROFILE, 235027, 110252283, 473962, 82796544, 49.78970732890614, 34.545087814331055, 72.18953121922395
PROFILE, 236027, 110727778, 475495, 82804736, 49.1113434250819, 33.379578590393066, 72.19391680618476
PROFILE, 237027, 111201771, 473993, 82812928, 45.715462429675256, 27.556681632995605, 72.19710982125271
PROFILE, 238027, 111678070, 476299, 82817024, 46.48881202375018, 28.88028621673584, 72.20034130638172
PROFILE, 239027, 112144626, 466556, 82825216, 29.64534131979063, 0.005984306335449219, 72.20472689334252
PROFILE, 240027, 112612920, 468294, 82825216, 44.627084149337705, 25.684547424316406, 72.20765061798306
PROFILE, 241027, 113082103, 469183, 82837504, 32.53261977460476, 4.95142936706543, 72.21065128274572
PROFILE, 242027, 113558928, 476825, 82841600, 34.25844119427432, 7.906985282897949, 72.21499839964545
PROFILE, 243027, 114034401, 475473, 82845696, 33.53805770189432, 6.670165061950684, 72.21822988477447
PROFILE, 244027, 114508123, 473722, 82853888, 29.65130835173052, 0.005984306335449219, 72.22123054953713
PROFILE, 245027, 114978085, 469962, 82857984, 47.6515347929426, 30.85784912109375, 72.22530837600945
PROFILE, 246027, 115451707, 473622, 82870272, 43.58403583891183, 23.883724212646484, 72.2285013910774
PROFILE, 247030, 115919875, 466767.6969092722, 82874368, 29.654257094787067, 0.004553794860839844, 72.23169440614537
PROFILE, 248030, 116390900, 471025, 82874368, 49.575770456487675, 34.14967060089111, 72.2358491727398
PROFILE, 249030, 116860286, 469386, 82886656, 37.84825768231021, 14.045572280883789, 72.2388113674414
PROFILE, 250030, 117333651, 473365, 82890752, 33.316053513566445, 6.274890899658203, 72.24200438250935
PROFILE, 251030, 117807500, 473849, 82898944, 29.660404945876657, 0.005984306335449219, 72.24638996947016
